name,calories,proteins,fats,carbs
"Свинина, с добавлением раствора, верхняя часть филе (карбонат, или котлета свиная), жереная на сковороде",190.0,28.35,7.66,0.0
"Свинина, с добавлением раствора, верхняя часть филе (карбонат, или котлета свиная), постное мясо, жереная на сковороде",169.0,28.95,5.0,0.0
"Свинина, с добавлением раствора, отделённый жир",508.0,9.27,52.33,0.0
"Свинина, с добавлением раствора, отделённый жир, приготовленная",585.0,10.06,60.42,0.32
"Свинина, с добавлением раствора, филей, средняя часть, мясо с жиром, сырая",114.0,20.16,3.14,0.0
"Свинина, с добавлением раствора, филей,лопаточно-плечевая часть, мясо с жиром, сырая",169.0,17.19,11.12,0.16
"Свинина, с добавлением раствора, филей,лопаточно-плечевая часть, мясо с жиром, тушеная",263.0,25.84,16.94,0.03
"Свинина, с добавлением раствора, филей,лопаточно-плечевая часть,постное мясо, сырая",122.0,18.29,5.36,0.18
"Свинина, с добавлением раствора, филей,лопаточно-плечевая часть,постное мясо, тушеная",227.0,27.58,12.14,0.0
"Свинина, с добавлением раствора, филей,средняя часть, мясо с жиром, запечённая",121.0,21.5,3.7,0.31
"Свинина, с добавлением раствора, филей,средняя часть,постное мясо, запечённая",116.0,21.61,3.15,0.31
"Свинина, сало",748.0,5.05,80.5,0.0
"Свинина, свежая, лопатки,передняя нога, отделенное постное мясо, сырая",120.0,20.26,3.77,0.0
"Свинина, свежая, мясной микс из разных частей тушки и субпродукты, отделенные механически, сырая",304.0,15.03,26.54,0.0
"Свинина, свежая,приправленная, филей,средняя часть,постное мясо, сырая",106.0,20.39,2.09,0.0
"Свинина, свежая,разделанная, нарезаная кусками(филей и лопаточная чать), мясо с жиром,сырая",177.0,20.08,10.14,0.0
"Свинина, средняя часть филе на кости",170.0,20.71,9.03,0.0
"Свинина, средняя часть филе на кости, жареная на огне",209.0,25.61,11.06,0.0
"Свинина, средняя часть филе на кости, жареная на сковороде",238.0,27.63,13.32,0.0
"Свинина, средняя часть филе на кости, запечённая",231.0,27.01,12.8,0.0
"Свинина, средняя часть филе на кости, постное мясо",127.0,21.99,3.71,0.0
"Свинина, средняя часть филе на кости, постное мясо, жареная на огне",180.0,26.76,7.29,0.0
"Свинина, средняя часть филе на кости, постное мясо, жареная на сковороде",195.0,29.56,7.66,0.0
"Свинина, средняя часть филе на кости, постное мясо, запечённая",194.0,28.58,7.95,0.0
"Свинина, средняя часть филе на кости, постное мясо, тушеная",200.0,30.2,7.86,0.0
"Свинина, средняя часть филе на кости, тушеная",242.0,28.21,13.51,0.0
"Свинина, стейк из окорока, без костей, мясо с жиром, жареная на огне",158.0,27.57,4.41,0.0
"Свинина, стейк из окорока, без костей, мясо с жиром, сырая",123.0,21.64,3.39,0.0
"Свинина, тазобедренная часть",305.0,15.0,27.2,0.0
"Свинина, тушка, мясо вместе с жиром, сырая",376.0,13.91,35.07,0.0
"Свинина, шейная часть (мякоть)",343.0,13.6,31.9,0.0
"Свиное сало со спинки, сырое",812.0,2.92,88.69,0.0
Свиной жир,632.0,9.25,65.7,0.0
"Свиной жир, отделённый с ветчины",515.0,7.5,53.0,1.87
"Свиной жир, отделённый с ветчины, разогретый",507.0,8.77,51.57,2.0
"Свиной жир, приготовленный",626.0,7.06,66.1,0.0
"Свиной жир, топлёный из бекона, приготовленный",898.0,0.07,99.5,0.0
Свиные ноги (копытца) засоленные,140.0,11.63,10.02,0.01
Селезенка свиная,100.0,17.86,2.59,0.0
"Селезенка свиная, тушеная",149.0,28.2,3.2,0.0
Сердце свиное,118.0,17.27,4.36,1.33
"Сердце свиное, тушеная",148.0,23.6,5.05,0.4
Уши свиные,234.0,22.45,15.1,0.6
"Уши свиные, вареные на медленном огне",166.0,15.95,10.8,0.2
"Фарш свиной сосисочный, консервы",244.0,10.6,20.4,4.3
"Фарш свиной, 21% жира",263.0,16.88,21.19,0.0
"Фарш свиной, 21% жира, приготовленный",297.0,25.69,20.77,0.0
"Фарш свиной, 72% мяса / 28% жира, жареный на сковороде",377.0,22.59,31.42,1.08
"Фарш свиной, 72% мяса / 28% жира, приготовленный",393.0,22.83,32.93,1.39
"Фарш свиной, 84% мяса / 16% жира",218.0,17.99,16.0,0.44
"Фарш свиной, 84% мяса / 16% жира, жареный на сковороде",301.0,27.14,21.39,0.0
"Фарш свиной, 84% мяса / 16% жира, приготовленный",289.0,26.69,20.04,0.58
"Фарш свиной, 96% мяса / 4% жира",121.0,21.1,4.0,0.21
"Фарш свиной, 96% мяса / 4% жира, жареный на сковороде",185.0,31.69,6.2,0.57
"Фарш свиной, 96% мяса / 4% жира, приготовленный",187.0,30.55,7.15,0.0
